Arrest,Beat,Block,Case Number,Community Area,Date,Description,District,Domestic,FBI Code,ID,Iucr,Latitude,Location Description,Location,Longitude,Number of Records,Primary Type,Updated On,Ward,X Coordinate,Y Coordinate,Year
True,1533,050XX W ADAMS ST,HY191030,25,2015-03-19 19:01:00,UNLAWFUL POSS OF HANDGUN,15,False,15,10001414,,41.878515334,PARK PROPERTY,"(41.878515334, -87.751523753)",-87.751523753,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,28,1142694,1898858,2015
False,1233,013XX W 14TH ST,HY190948,28,2015-03-19 12:30:00,SIMPLE,12,False,08B,10001415,460,41.863375231,"SCHOOL, PUBLIC, BUILDING","(41.863375231, -87.659636657)",-87.659636657,1,BATTERY,10-Feb-18 3:50:01 PM,2,1167761,1893524,2015
False,333,019XX E 73RD ST,HY190839,43,2015-03-19 15:30:00,TO PROPERTY,3,False,14,10001416,1310,41.762505435,SMALL RETAIL STORE,"(41.762505435, -87.576990399)",-87.576990399,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,5,1190597,1856955,2015
False,1122,004XX N HARDING AVE,HY190921,23,2015-03-19 15:00:00,DOMESTIC BATTERY SIMPLE,11,True,08B,10001418,486,41.888881152,RESIDENCE,"(41.888881152, -87.724674821)",-87.724674821,1,BATTERY,10-Feb-18 3:50:01 PM,27,1149979,1902686,2015
True,1011,013XX S KOSTNER AVE,HY190979,29,2015-03-19 17:38:00,DOMESTIC BATTERY SIMPLE,10,True,08B,10001419,486,41.863396806,RESIDENCE PORCH/HALLWAY,"(41.863396806, -87.734883724)",-87.734883724,1,BATTERY,10-Feb-18 3:50:01 PM,24,1147264,1893380,2015
False,1114,043XX W WEST END AVE,HY190871,26,2015-03-19 15:35:00,AGGRAVATED:KNIFE/CUTTING INSTR,11,False,04A,10001420,520,41.883254323,STREET,"(41.883254323, -87.734904104)",-87.734904104,1,ASSAULT,10-Feb-18 3:50:01 PM,28,1147208,1900616,2015
True,832,024XX W 65TH ST,HY191069,66,2015-03-19 19:30:00,POSS: CANNABIS 30GMS OR LESS,8,False,18,10001421,1811,41.775607078,SIDEWALK,"(41.775607078, -87.684286792)",-87.684286792,1,NARCOTICS,10-Feb-18 3:50:01 PM,15,1161288,1861490,2015
False,1122,039XX W JACKSON BLVD,HY190772,26,2015-03-19 05:30:00,AGGRAVATED,11,False,03,10001423,330,41.877101586,SIDEWALK,"(41.877101586, -87.724437775)",-87.724437775,1,ROBBERY,10-Feb-18 3:50:01 PM,28,1150074,1898394,2015
False,1224,012XX W MONROE ST,HY191083,28,2015-03-17 19:00:00,THEFT/RECOVERY: AUTOMOBILE,12,False,07,10001424,930,41.880320608,STREET,"(41.880320608, -87.6577071)",-87.6577071,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,27,1168238,1899703,2015
True,2234,012XX W 111TH ST,HY191063,75,2015-03-19 19:20:00,POSS: CANNABIS 30GMS OR LESS,22,False,18,10001426,1811,41.692233255,PARKING LOT/GARAGE(NON.RESID.),"(41.692233255, -87.652715044)",-87.652715044,1,NARCOTICS,10-Feb-18 3:50:01 PM,34,1170140,1831176,2015
False,1211,009XX N SACRAMENTO BLVD,HY190995,23,2015-03-19 18:35:00,DOMESTIC BATTERY SIMPLE,12,True,08B,10001427,486,41.898684386,STREET,"(41.898684386, -87.702450956)",-87.702450956,1,BATTERY,10-Feb-18 3:50:01 PM,26,1156004,1906302,2015
False,1831,003XX W SUPERIOR ST,HY191068,8,2015-03-19 18:45:00,SIMPLE,18,False,08B,10001429,460,41.895548745,RESIDENCE PORCH/HALLWAY,"(41.895548745, -87.637543608)",-87.637543608,1,BATTERY,10-Feb-18 3:50:01 PM,42,1173684,1905296,2015
True,2534,043XX W WABANSIA AVE,HY191072,23,2015-03-19 19:27:00,PAROLE VIOLATION,25,False,26,10001432,4625,41.911608672,PARK PROPERTY,"(41.911608672, -87.734014766)",-87.734014766,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,31,1147378,1910950,2015
False,1513,059XX W FILLMORE ST,HY190983,25,2015-03-19 00:01:00,ATT CRIM SEXUAL ABUSE,15,False,17,10001433,5004,41.867319371,ALLEY,"(41.867319371, -87.772045418)",-87.772045418,1,SEX OFFENSE,10-Feb-18 3:50:01 PM,29,1137132,1894741,2015
False,1624,041XX N LONG AVE,HY191113,15,2015-03-19 19:00:00,FROM BUILDING,16,False,06,10001434,890,41.95529191,PARK PROPERTY,"(41.95529191, -87.762141971)",-87.762141971,1,THEFT,10-Feb-18 3:50:01 PM,38,1139616,1926816,2015
False,1512,003XX N MENARD AVE,HY191097,25,2015-03-19 15:30:00,TO RESIDENCE,15,False,26,10001436,1365,41.886288459,RESIDENCE,"(41.886288459, -87.769969735)",-87.769969735,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,29,1137652,1901657,2015
False,1135,027XX W HARRISON ST,HY190591,27,2015-03-18 17:30:00,$500 AND UNDER,11,False,06,10001439,820,41.873807522,OTHER,"(41.873807522, -87.69445629)",-87.69445629,1,THEFT,10-Feb-18 3:50:01 PM,2,1158248,1897253,2015
False,522,0000X W 113TH ST,HY191039,49,2015-03-19 19:12:00,TELEPHONE THREAT,5,True,26,10001441,2820,41.688943986,APARTMENT,"(41.688943986, -87.623870206)",-87.623870206,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,34,1178028,1830041,2015
True,1115,001XX S KEELER AVE,HY191099,26,2015-03-19 19:42:00,POSS: HEROIN(WHITE),11,False,18,10001442,2024,41.878560584,STREET,"(41.878560584, -87.730501097)",-87.730501097,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1148419,1898914,2015
False,1934,004XX W DIVERSEY PKWY,HY191084,6,2015-03-19 00:01:00,AUTOMOBILE,19,False,07,10001443,910,41.932892608,STREET,"(41.932892608, -87.64033523)",-87.64033523,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,44,1172814,1918898,2015
True,612,075XX S ASHLAND AVE,HY190981,71,2015-03-19 18:14:00,RETAIL THEFT,6,False,06,10001444,860,41.756640447,GROCERY FOOD STORE,"(41.756640447, -87.663590843)",-87.663590843,1,THEFT,10-Feb-18 3:50:01 PM,17,1166987,1854622,2015
True,1834,006XX N MICHIGAN AVE,HY191074,8,2015-03-19 18:23:00,RETAIL THEFT,18,False,06,10001445,860,41.892753031,DEPARTMENT STORE,"(41.892753031, -87.624193896)",-87.624193896,1,THEFT,10-Feb-18 3:50:01 PM,42,1177327,1904307,2015
False,1124,033XX W MADISON ST,HY190805,27,2015-03-19 16:00:00,$500 AND UNDER,11,True,06,10001446,820,41.88093546,APARTMENT,"(41.88093546, -87.709132611)",-87.709132611,1,THEFT,10-Feb-18 3:50:01 PM,28,1154232,1899821,2015
True,224,050XX S MICHIGAN AVE,HY190962,38,2015-03-19 17:52:00,UNLAWFUL POSS OF HANDGUN,2,False,15,10001447,,41.802957004,SIDEWALK,"(41.802957004, -87.622672554)",-87.622672554,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,3,1178012,1871589,2015
True,1633,054XX W ROSCOE ST,HY191101,15,2015-03-19 19:35:00,UNLAWFUL USE OTHER DANG WEAPON,16,False,15,10001448,,41.942274645,STREET,"(41.942274645, -87.762956543)",-87.762956543,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,38,1139426,1922071,2015
True,1133,035XX W GRENSHAW ST,HY191064,29,2015-03-19 19:10:00,RECKLESS CONDUCT,11,False,24,10001449,470,41.867260945,STREET,"(41.867260945, -87.714218314)",-87.714218314,1,PUBLIC PEACE VIOLATION,10-Feb-18 3:50:01 PM,24,1152883,1894828,2015
True,1121,007XX N SPAULDING AVE,HY191126,23,2015-03-19 19:45:00,POSS: CANNABIS 30GMS OR LESS,11,False,18,10001450,1811,41.894175479,SIDEWALK,"(41.894175479, -87.708955962)",-87.708955962,1,NARCOTICS,10-Feb-18 3:50:01 PM,27,1154245,1904646,2015
True,111,001XX N STATE ST,HY191106,32,2015-03-19 19:50:00,TO STATE SUP LAND,1,False,26,10001451,1350,41.885481891,CTA TRACKS - RIGHT OF WAY,"(41.885481891, -87.627935689)",-87.627935689,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,42,1176330,1901649,2015
False,431,017XX E 95TH ST,HY190967,51,2015-03-19 18:15:00,STRONGARM - NO WEAPON,4,False,03,10001452,320,41.722387043,OTHER,"(41.722387043, -87.581680942)",-87.581680942,1,ROBBERY,10-Feb-18 3:50:01 PM,7,1189445,1842325,2015
True,421,075XX S KINGSTON AVE,HY191121,43,2015-03-19 19:45:00,DOMESTIC BATTERY SIMPLE,4,True,08B,10001453,486,41.758560412,APARTMENT,"(41.758560412, -87.562728003)",-87.562728003,1,BATTERY,10-Feb-18 3:50:01 PM,7,1194501,1855552,2015
False,421,025XX E 78TH ST,HY190863,43,2015-03-19 10:00:00,TO PROPERTY,4,False,14,10001455,1310,41.753587834,APARTMENT,"(41.753587834, -87.563150307)",-87.563150307,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,7,1194402,1853739,2015
False,412,019XX E 87TH ST,HY191110,45,2015-03-19 19:55:00,TO CITY OF CHICAGO PROPERTY,4,False,14,10001456,1345,41.737027489,CTA BUS,"(41.737027489, -87.577846331)",-87.577846331,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,8,1190445,1847669,2015
False,1214,003XX N CANAL ST,HY191062,28,2015-03-16 09:00:00,$500 AND UNDER,12,False,06,10001459,820,41.886995567,SIDEWALK,"(41.886995567, -87.639913366)",-87.639913366,1,THEFT,10-Feb-18 3:50:01 PM,42,1173064,1902174,2015
False,1922,032XX N PAULINA ST,HY190778,6,2015-03-19 12:00:00,"TRUCK, BUS, MOTOR HOME",19,False,07,10001462,915,41.940118635,STREET,"(41.940118635, -87.671109405)",-87.671109405,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,32,1164420,1921465,2015
True,1113,0000X S KILBOURN AVE,HY191158,26,2015-03-19 20:35:00,SOLICIT ON PUBLIC WAY,11,False,16,10001463,1506,41.880100349,STREET,"(41.880100349, -87.737911602)",-87.737911602,1,PROSTITUTION,10-Feb-18 3:50:01 PM,28,1146397,1899461,2015
False,1824,001XX W DIVISION ST,HY191025,8,2015-03-16 00:01:00,ILLEGAL USE CASH CARD,18,False,11,10001464,1152,41.903890971,ATM (AUTOMATIC TELLER MACHINE),"(41.903890971, -87.632089801)",-87.632089801,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,42,1175144,1908348,2015
False,1935,006XX W ARLINGTON PL,HY191092,7,2015-03-18 01:00:00,$500 AND UNDER,19,False,06,10001465,820,41.926714681,HOTEL/MOTEL,"(41.926714681, -87.644782411)",-87.644782411,1,THEFT,10-Feb-18 3:50:01 PM,43,1171622,1916637,2015
True,733,069XX S PEORIA ST,HY191116,68,2015-03-19 19:37:00,UNLAWFUL POSS OF HANDGUN,7,False,15,10001466,,41.768051639,RESIDENCE PORCH/HALLWAY,"(41.768051639, -87.646917902)",-87.646917902,1,WEAPONS VIOLATION,10-Feb-18 3:50:01 PM,17,1171503,1858816,2015
False,1432,025XX N ELSTON AVE,HY187069,22,2015-03-16 16:45:00,SIMPLE,14,True,08B,10001467,460,41.928316042,PARKING LOT/GARAGE(NON.RESID.),"(41.928316042, -87.682197257)",-87.682197257,1,BATTERY,10-Feb-18 3:50:01 PM,1,1161436,1917141,2015
False,731,071XX S VINCENNES AVE,HY191075,69,2015-03-19 19:20:00,TO VEHICLE,7,False,14,10001468,1320,41.765332603,STREET,"(41.765332603, -87.627981404)",-87.627981404,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,6,1176677,1857867,2015
False,422,030XX E 79TH PL,HY191129,46,2015-03-19 19:00:00,$500 AND UNDER,4,False,06,10001469,820,41.751035169,RESIDENCE,"(41.751035169, -87.550493581)",-87.550493581,1,THEFT,10-Feb-18 3:50:01 PM,7,1197864,1852840,2015
True,513,107XX S WABASH AVE,HY191138,49,2015-03-19 20:20:00,POSS: CANNABIS 30GMS OR LESS,5,False,18,10001470,1811,41.699210598,STREET,"(41.699210598, -87.622105913)",-87.622105913,1,NARCOTICS,10-Feb-18 3:50:01 PM,9,1178479,1833786,2015
False,733,074XX S SANGAMON ST,HY191077,68,2015-03-19 19:33:00,SIMPLE,7,True,08A,10001471,560,41.759305965,RESIDENCE,"(41.759305965, -87.647905418)",-87.647905418,1,ASSAULT,10-Feb-18 3:50:01 PM,17,1171259,1855627,2015
True,624,079XX S MARYLAND AVE,HY191141,44,2015-03-19 20:12:00,POSS: CANNABIS 30GMS OR LESS,6,False,18,10001472,1811,41.750302903,SIDEWALK,"(41.750302903, -87.603940764)",-87.603940764,1,NARCOTICS,10-Feb-18 3:50:01 PM,8,1183282,1852445,2015
False,1722,047XX N KEELER AVE,HY190150,14,2015-03-19 04:30:00,OVER $500,17,False,06,10001474,810,41.967478197,VEHICLE-COMMERCIAL,"(41.967478197, -87.732950853)",-87.732950853,1,THEFT,10-Feb-18 3:50:01 PM,39,1147525,1931311,2015
False,731,072XX S YALE AVE,HY191135,69,2015-03-19 20:25:00,TO PROPERTY,7,False,14,10001475,1310,41.762694242,RESIDENCE,"(41.762694242, -87.630938943)",-87.630938943,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,17,1175878,1856899,2015
False,1834,004XX N STATE ST,HY191156,8,2015-03-19 12:10:00,OVER $500,18,False,06,10001476,810,41.889453169,PARKING LOT/GARAGE(NON.RESID.),"(41.889453169, -87.627994833)",-87.627994833,1,THEFT,10-Feb-18 3:50:01 PM,42,1176302,1903096,2015
False,225,0000X E GARFIELD BLVD,HY191102,40,2015-03-19 20:00:00,TO PROPERTY,2,False,14,10001477,1310,41.794678414,RESTAURANT,"(41.794678414, -87.623262756)",-87.623262756,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,3,1177876,1868571,2015
False,726,020XX W 63RD ST,HY191146,67,2015-03-19 19:20:00,$500 AND UNDER,7,False,06,10001478,820,41.77930436,PARKING LOT/GARAGE(NON.RESID.),"(41.77930436, -87.674768369)",-87.674768369,1,THEFT,10-Feb-18 3:50:01 PM,15,1163874,1862857,2015
False,1434,017XX N HOYNE AVE,HY353481,24,2015-07-23 18:00:00,$500 AND UNDER,14,False,06,10165295,820,41.914066522,STREET,"(41.914066522, -87.680001751)",-87.680001751,1,THEFT,10-Feb-18 3:50:01 PM,32,1162073,1911953,2015
True,2515,056XX W FULLERTON AVE,HY191043,19,2015-03-19 18:42:00,RETAIL THEFT,25,False,06,10001479,860,41.923976215,DEPARTMENT STORE,"(41.923976215, -87.766294416)",-87.766294416,1,THEFT,10-Feb-18 3:50:01 PM,30,1138562,1915397,2015
True,1913,046XX N MAGNOLIA AVE,HY191181,3,2015-03-19 20:50:00,POSS: CRACK,19,False,18,10001481,2027,41.966289488,SIDEWALK,"(41.966289488, -87.661075906)",-87.661075906,1,NARCOTICS,10-Feb-18 3:50:01 PM,46,1167075,1931023,2015
False,2515,024XX N MARMORA AVE,HY190702,19,2015-03-19 15:00:00,SIMPLE,25,True,08A,10001482,560,41.92456497,APARTMENT,"(41.92456497, -87.773307778)",-87.773307778,1,ASSAULT,10-Feb-18 3:50:01 PM,30,1136652,1915599,2015
False,1424,022XX W HIRSCH ST,HY191108,24,2015-03-19 17:00:00,$500 AND UNDER,14,False,06,10001483,820,41.906734077,"SCHOOL, PUBLIC, BUILDING","(41.906734077, -87.682927245)",-87.682927245,1,THEFT,10-Feb-18 3:50:01 PM,1,1161297,1909275,2015
False,2521,046XX W DIVERSEY AVE,HY190761,20,2015-03-19 15:00:00,RETAIL THEFT,25,False,06,10001484,860,41.931582515,DEPARTMENT STORE,"(41.931582515, -87.742747165)",-87.742747165,1,THEFT,10-Feb-18 3:50:01 PM,31,1144951,1918212,2015
False,2533,013XX N LARAMIE AVE,HY191056,25,2015-03-19 18:25:00,SIMPLE,25,False,08B,10001485,460,41.904810485,PARK PROPERTY,"(41.904810485, -87.755832889)",-87.755832889,1,BATTERY,10-Feb-18 3:50:01 PM,37,1141456,1908432,2015
False,2523,041XX W WELLINGTON AVE,HY190739,21,2015-03-19 13:30:00,UNLAWFUL ENTRY,25,False,05,10001486,620,41.935388945,APARTMENT,"(41.935388945, -87.731160687)",-87.731160687,1,BURGLARY,10-Feb-18 3:50:01 PM,31,1148094,1919621,2015
False,2522,050XX W FULLERTON AVE,HY191010,19,2015-03-19 18:45:00,ARMED: HANDGUN,25,False,03,10001487,,41.924162908,SMALL RETAIL STORE,"(41.924162908, -87.752042573)",-87.752042573,1,ROBBERY,10-Feb-18 3:50:01 PM,31,1142440,1915491,2015
False,1513,058XX W ROOSEVELT RD,HY191176,25,2015-03-19 21:00:00,CRIMINAL DEFACEMENT,15,False,14,10001488,1305,41.865519477,RESIDENCE,"(41.865519477, -87.769873088)",-87.769873088,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,29,1137728,1894089,2015
False,631,082XX S MARYLAND AVE,HY191136,44,2015-03-17 20:00:00,FORCIBLE ENTRY,6,False,05,10001489,610,41.745019172,APARTMENT,"(41.745019172, -87.603791701)",-87.603791701,1,BURGLARY,10-Feb-18 3:50:01 PM,8,1183339,1850520,2015
True,1113,044XX W MONROE ST,HY191186,26,2015-03-19 20:57:00,POSS: HEROIN(WHITE),11,False,18,10001491,2024,41.879627827,STREET,"(41.879627827, -87.736755615)",-87.736755615,1,NARCOTICS,10-Feb-18 3:50:01 PM,28,1146713,1899291,2015
False,631,080XX S ELLIS AVE,HY191169,44,2015-03-19 21:00:00,SIMPLE,6,False,08B,10001494,460,41.749052851,SIDEWALK,"(41.749052851, -87.600271986)",-87.600271986,1,BATTERY,10-Feb-18 3:50:01 PM,8,1184287,1851998,2015
True,512,104XX S STATE ST,HY191047,49,2015-03-19 18:26:00,POSS: CANNABIS MORE THAN 30GMS,5,False,18,10001495,1812,41.704754222,RESIDENCE,"(41.704754222, -87.623451063)",-87.623451063,1,NARCOTICS,10-Feb-18 3:50:01 PM,9,1178095,1835803,2015
False,222,047XX S WOODLAWN AVE,HY191117,39,2015-03-19 19:00:00,DOMESTIC BATTERY SIMPLE,2,True,08B,10001496,486,41.809523197,STREET,"(41.809523197, -87.596831923)",-87.596831923,1,BATTERY,10-Feb-18 3:50:01 PM,4,1185037,1874041,2015
True,1033,024XX S ALBANY AVE,HY191184,30,2015-03-19 20:45:00,POSS: CANNABIS 30GMS OR LESS,10,False,18,10001498,1811,41.847387304,SIDEWALK,"(41.847387304, -87.702668927)",-87.702668927,1,NARCOTICS,10-Feb-18 3:50:01 PM,12,1156082,1887609,2015
True,2413,062XX N CALIFORNIA AVE,HY191154,2,2015-03-19 20:17:00,TO LAND,24,False,26,10001499,1330,41.994792775,APARTMENT,"(41.994792775, -87.69954561)",-87.69954561,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,50,1156536,1941330,2015
True,1533,003XX S CICERO AVE,HY191174,25,2015-03-19 21:10:00,POSS: CANNABIS 30GMS OR LESS,15,False,18,10001501,1811,41.876581037,SIDEWALK,"(41.876581037, -87.745137513)",-87.745137513,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1144438,1898165,2015
True,1731,035XX N KILBOURN AVE,HY191203,16,2015-03-19 21:15:00,TO LAND,17,False,26,10001502,1330,41.944862379,PARK PROPERTY,"(41.944862379, -87.739665593)",-87.739665593,1,CRIMINAL TRESPASS,10-Feb-18 3:50:01 PM,30,1145756,1923057,2015
False,734,070XX S LAFLIN ST,HY191143,67,2015-03-19 19:40:00,SIMPLE,7,False,08B,10001504,460,41.766180708,RESIDENCE,"(41.766180708, -87.661424238)",-87.661424238,1,BATTERY,10-Feb-18 3:50:01 PM,17,1167551,1858103,2015
False,334,072XX S YATES BLVD,HY190933,43,2015-03-11 00:01:00,COUNTERFEIT CHECK,3,False,10,10001505,1122,41.763945095,RESIDENCE,"(41.763945095, -87.566475641)",-87.566475641,1,DECEPTIVE PRACTICE,10-Feb-18 3:50:01 PM,7,1193461,1857505,2015
False,414,017XX E 79TH ST,HY191028,46,2015-03-19 13:00:00,POCKET-PICKING,4,False,06,10001506,870,41.751539881,OTHER,"(41.751539881, -87.581271298)",-87.581271298,1,THEFT,10-Feb-18 3:50:01 PM,8,1189464,1852949,2015
False,1712,050XX N PULASKI RD,HY191192,13,2015-03-19 20:40:00,ATTEMPT: ARMED-OTHER DANG WEAP,17,False,03,10001507,337,41.972963404,SIDEWALK,"(41.972963404, -87.728159141)",-87.728159141,1,ROBBERY,10-Feb-18 3:50:01 PM,39,1148814,1933319,2015
True,2515,056XX W FULLERTON AVE,HY191044,19,2015-03-19 18:44:00,RETAIL THEFT,25,False,06,10001508,860,41.923976215,DEPARTMENT STORE,"(41.923976215, -87.766294416)",-87.766294416,1,THEFT,10-Feb-18 3:50:01 PM,30,1138562,1915397,2015
False,214,039XX S COTTAGE GROVE AVE,HY190950,38,2015-03-19 12:30:00,DOMESTIC BATTERY SIMPLE,2,True,08B,10001509,486,41.822281982,SIDEWALK,"(41.822281982, -87.606848245)",-87.606848245,1,BATTERY,10-Feb-18 3:50:01 PM,4,1182267,1878667,2015
True,232,058XX S INDIANA AVE,HY191175,40,2015-03-19 20:39:00,RECKLESS CONDUCT,2,False,24,10001510,470,41.788292927,ALLEY,"(41.788292927, -87.620678433)",-87.620678433,1,PUBLIC PEACE VIOLATION,10-Feb-18 3:50:01 PM,20,1178600,1866250,2015
False,613,009XX W 83RD ST,HY191155,71,2015-03-19 03:30:00,DOMESTIC BATTERY SIMPLE,6,True,08B,10001512,486,41.74330766,RESIDENCE,"(41.74330766, -87.647152195)",-87.647152195,1,BATTERY,10-Feb-18 3:50:01 PM,21,1171511,1849799,2015
False,214,005XX E 40TH ST,HY191031,38,2015-03-19 18:56:00,DOMESTIC BATTERY SIMPLE,2,True,08B,10001513,486,41.821434167,APARTMENT,"(41.821434167, -87.612537024)",-87.612537024,1,BATTERY,10-Feb-18 3:50:01 PM,4,1180719,1878345,2015
True,331,020XX E 71ST ST,HY191180,43,2015-03-19 20:04:00,THEFT/RECOVERY: AUTOMOBILE,3,False,07,10001514,930,41.766257132,STREET,"(41.766257132, -87.574530716)",-87.574530716,1,MOTOR VEHICLE THEFT,10-Feb-18 3:50:01 PM,5,1191256,1858328,2015
False,624,008XX E 79TH ST,HY191160,44,2015-03-19 16:02:00,TO VEHICLE,6,False,14,10001515,1320,41.751293082,ALLEY,"(41.751293082, -87.604724801)",-87.604724801,1,CRIMINAL DAMAGE,10-Feb-18 3:50:01 PM,8,1183065,1852804,2015
False,311,061XX S MICHIGAN AVE,HY191207,40,2015-03-19 20:30:00,AGGRAVATED:KNIFE/CUTTING INSTR,3,True,04A,10001516,520,41.783126418,APARTMENT,"(41.783126418, -87.6221656)",-87.6221656,1,ASSAULT,10-Feb-18 3:50:01 PM,20,1178210,1864364,2015
False,331,068XX S SOUTH SHORE DR,HY191191,43,2015-03-19 20:10:00,STRONGARM - NO WEAPON,3,False,03,10001517,320,41.770979403,SIDEWALK,"(41.770979403, -87.566578822)",-87.566578822,1,ROBBERY,10-Feb-18 3:50:01 PM,5,1193410,1860068,2015
True,732,074XX S EGGLESTON AVE,HY191163,68,2015-03-19 20:17:00,POSS: HEROIN(BRN/TAN),7,False,18,10001518,2023,41.758996647,SIDEWALK,"(41.758996647, -87.635725667)",-87.635725667,1,NARCOTICS,10-Feb-18 3:50:01 PM,17,1174583,1855541,2015
True,1132,004XX S PULASKI RD,HY191179,26,2015-03-19 21:06:00,POSS: CANNABIS 30GMS OR LESS,11,False,18,10001519,1811,41.874974798,GAS STATION,"(41.874974798, -87.725475051)",-87.725475051,1,NARCOTICS,10-Feb-18 3:50:01 PM,24,1149797,1897617,2015
False,222,049XX S CHICAGO BEACH DR,HY191022,39,2015-03-19 16:10:00,SIMPLE,2,False,08B,10001520,460,41.805869465,PARKING LOT/GARAGE(NON.RESID.),"(41.805869465, -87.585195364)",-87.585195364,1,BATTERY,10-Feb-18 3:50:01 PM,4,1188221,1872737,2015
False,225,051XX S WENTWORTH AVE,HY191050,37,2015-03-19 19:06:00,DOMESTIC BATTERY SIMPLE,2,False,08B,10001523,486,41.80171934,VEHICLE NON-COMMERCIAL,"(41.80171934, -87.630703621)",-87.630703621,1,BATTERY,10-Feb-18 3:50:01 PM,3,1175826,1871120,2015
True,333,021XX E 71ST ST,HY191124,43,2015-03-19 19:20:00,POSS: BARBITUATES,3,False,18,10001524,2021,41.766102387,STREET,"(41.766102387, -87.573539169)",-87.573539169,1,NARCOTICS,10-Feb-18 3:50:01 PM,5,1191527,1858274,2015
False,1131,047XX W GLADYS AVE,HP587530,25,2008-09-22 23:24:00,FIRST DEGREE MURDER,11,False,01A,4756,110,41.875942734,STREET,"(41.875942734, -87.743748059)",-87.743748059,1,HOMICIDE,17-Aug-15 3:03:40 PM,24,1144818,1897935,2008
False,215,043XX S DEARBORN ST,HY191067,38,2015-03-19 16:45:00,$500 AND UNDER,2,False,06,10001525,820,41.816216158,APARTMENT,"(41.816216158, -87.627375659)",-87.627375659,1,THEFT,10-Feb-18 3:50:01 PM,3,1176690,1876410,2015
False,1023,012XX S WASHTENAW AVE,HY191048,29,2015-03-19 14:00:00,HARASSMENT BY TELEPHONE,10,False,26,10001526,2825,41.86593932,STREET,"(41.86593932, -87.693392864)",-87.693392864,1,OTHER OFFENSE,10-Feb-18 3:50:01 PM,28,1158559,1894388,2015
False,823,062XX S SPAULDING AVE,HY191148,66,2015-03-19 20:30:00,SIMPLE,8,False,08B,10001527,460,41.779614073,STREET,"(41.779614073, -87.7055809)",-87.7055809,1,BATTERY,10-Feb-18 3:50:01 PM,15,1155469,1862907,2015
False,223,047XX S COTTAGE GROVE AVE,HY191093,38,2015-03-17 16:10:00,SIMPLE,2,False,08A,10001528,560,41.808981361,GROCERY FOOD STORE,"(41.808981361, -87.606551046)",-87.606551046,1,ASSAULT,10-Feb-18 3:50:01 PM,4,1182389,1873821,2015
True,735,069XX S ASHLAND AVE,HY191206,67,2015-03-19 21:20:00,POSS: CANNABIS 30GMS OR LESS,7,False,18,10001529,1811,41.768096835,SIDEWALK,"(41.768096835, -87.663878589)",-87.663878589,1,NARCOTICS,10-Feb-18 3:50:01 PM,17,1166876,1858796,2015
True,923,053XX S MOZART ST,HY191167,63,2015-03-19 16:00:00,DOMESTIC BATTERY SIMPLE,9,True,08B,10001530,486,41.796713658,APARTMENT,"(41.796713658, -87.695105195)",-87.695105195,1,BATTERY,10-Feb-18 3:50:01 PM,14,1158280,1869159,2015
False,222,049XX S CHICAGO BEACH DR,HY190853,39,2015-03-19 16:10:00,OVER $500,2,False,06,10001531,810,41.805869465,PARKING LOT/GARAGE(NON.RESID.),"(41.805869465, -87.585195364)",-87.585195364,1,THEFT,10-Feb-18 3:50:01 PM,4,1188221,1872737,2015
False,1533,048XX W POLK ST,HY191151,25,2015-03-19 20:00:00,ARMED: OTHER DANGEROUS WEAPON,15,False,03,10001532,313,41.870257147,SIDEWALK,"(41.870257147, -87.745452498)",-87.745452498,1,ROBBERY,10-Feb-18 3:50:01 PM,24,1144368,1895860,2015
True,621,008XX W 76TH ST,HY190959,71,2015-03-19 17:43:00,AGGRAVATED: HANDGUN,6,True,04A,10001533,,41.756094931,APARTMENT,"(41.756094931, -87.644659401)",-87.644659401,1,ASSAULT,10-Feb-18 3:50:01 PM,17,1172154,1854464,2015
